,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
265,276.1085945660647,277.0535567459473,271.20654881077553,272.0531005859375,26840200,0.0,0.0,MSFT
266,271.4723425051547,271.8168690429862,267.79087413033056,270.9211120605469,21878600,0.0,0.0,MSFT
267,274.59271732819036,276.73861104356007,274.0513399006214,276.11846923828125,25087000,0.0,0.0,MSFT
268,279.7802016370314,280.00658160899906,277.07325471108254,279.6029968261719,25053400,0.0,0.0,MSFT
269,279.28800755276933,284.7412531215559,278.56942542902976,283.78643798828125,32766000,0.0,0.0,MSFT
270,282.03430927205466,283.75691174361395,279.50456732978654,282.73321533203125,24883300,0.0,0.0,MSFT
271,282.7332257176792,285.9028155833691,281.1976510040957,282.6839904785156,25824300,0.0,0.0,MSFT
272,281.37485845642465,282.6544941864627,278.490736515466,279.88848876953125,22064800,0.0,0.0,MSFT
273,278.7761866204537,287.50731719041386,277.61466736506213,287.03485107421875,29770300,0.0,0.0,MSFT
274,284.68223121557776,285.06613994489004,280.25268148244174,284.85943603515625,23103000,0.0,0.0,MSFT
275,281.2763674995061,281.50277748977504,277.23072707898575,278.4020690917969,27276600,0.0,0.0,MSFT
276,280.331454092245,282.51669989305793,277.5457425781535,279.0517883300781,27403400,0.0,0.0,MSFT
277,279.1502457203857,285.3614569468839,278.7368378636827,285.3023986816406,24222700,0.0,0.0,MSFT
278,282.50689178472044,283.963732563657,279.2487136589597,281.6603698730469,20987900,0.0,0.0,MSFT
279,285.3909700049731,287.0348384011463,281.68000236209434,284.2786560058594,23836200,0.0,0.0,MSFT
280,287.00532200932577,287.1923498602999,282.51671366556474,283.85540771484375,20161800,0.0,0.0,MSFT
281,281.51263430866226,284.52472565141113,280.08535300849246,283.93414306640625,17150300,0.0,0.0,MSFT
282,280.78427646531526,284.50509757761904,280.6169246781258,281.63079833984375,23244400,0.0,0.0,MSFT
283,280.54802704778444,281.7882806530925,278.6285433150847,281.2862854003906,21676400,0.0,0.0,MSFT
284,277.67370102270286,280.48894155472334,274.35646528671094,277.35870361328125,26611000,0.0,0.0,MSFT
285,275.1340884128389,277.19136442128627,271.05888853978684,271.1081237792969,45772200,0.0,0.0,MSFT
286,292.0550447042532,294.88010880187886,288.1471955762277,290.745849609375,64599200,0.0,0.0,MSFT
287,291.336431237466,300.42194142413604,290.62770202416357,300.0577087402344,46462600,0.0,0.0,MSFT
288,299.25052694953416,304.09348419157374,298.5614739081994,302.44964599609375,36446700,0.0,0.0,MSFT
289,302.1642048581886,303.7686910534892,300.3726908217299,300.7762756347656,21294100,0.0,0.0,MSFT
290,302.94178547176466,304.33953743593224,299.1520542329191,300.6285705566406,26404400,0.0,0.0,MSFT
291,301.81970644560397,303.778542392161,299.3293160567343,299.63446044921875,22360800,0.0,0.0,MSFT
292,301.4455630382539,302.94178547176466,298.6500290701173,300.6285705566406,22519900,0.0,0.0,MSFT
293,300.93377975527426,307.085932430796,299.50646831862997,305.7865905761719,28181200,0.0,0.0,MSFT
294,305.2747115147881,305.3436228273613,301.2979520150605,303.81787109375,21318600,0.0,0.0,MSFT
295,303.1780393519697,305.1861101016797,301.514495109484,302.1936950683594,21340800,0.0,0.0,MSFT
296,303.78832991159567,308.0997627072867,302.8532208601683,307.4205627441406,30078000,0.0,0.0,MSFT
297,305.2452123832041,306.24923288297435,301.46533339371814,305.2550354003906,31680200,0.0,0.0,MSFT
298,305.68815505667965,305.78659550903757,301.8000125269122,304.1329040527344,19758100,0.0,0.0,MSFT
299,304.26085429922443,305.04831778842316,302.77448467056973,304.6152038574219,16336500,0.0,0.0,MSFT
300,304.9793957630767,308.79865663517415,304.9793957630767,306.8594970703125,26730300,0.0,0.0,MSFT
301,308.07289612814964,310.18398226866987,306.5438090074736,309.7597961425781,24315000,0.68,0.0,MSFT
302,310.2826700411064,314.73177784456124,309.483610472281,314.2187805175781,27276000,0.0,0.0,MSFT
303,312.4627684149511,314.44563523086384,312.0977696709312,314.0411682128906,27529500,0.0,0.0,MSFT
304,314.29771785830155,318.23382834454407,313.71568867126024,316.8428649902344,24115700,0.0,0.0,MSFT
305,315.7084147228856,318.36209222067146,310.9929635378551,311.0028381347656,30797200,0.0,0.0,MSFT
306,310.4799990237755,312.2260866800328,308.3886015273957,309.61187744140625,23384900,0.0,0.0,MSFT
307,318.87505739171115,322.4856374964896,315.6788189832587,321.5188903808594,43301700,0.0,0.0,MSFT
308,319.6444980132169,328.8978374792633,319.5064041956886,328.3947448730469,36630600,0.0,0.0,MSFT
309,330.7031610986949,331.20625373329415,326.0567419114066,326.7374267578125,29503100,0.0,0.0,MSFT
310,327.8028654551653,331.4035709455312,322.9098221088515,323.9555358886719,45950600,0.0,0.0,MSFT
311,321.5287039010863,329.02608115085206,320.33505191131786,328.0888977050781,26773900,0.0,0.0,MSFT
312,329.7363544841506,332.94246713059334,328.05929890382134,330.8708190917969,25864000,0.0,0.0,MSFT
313,330.6932554714019,333.98814914784583,330.14082001100866,331.4035339355469,21307100,0.0,0.0,MSFT
314,330.8017851103892,330.8412533912164,327.68448335101743,329.174072265625,20396200,0.0,0.0,MSFT
315,327.17146599385774,329.9731116515835,318.1450315839659,319.0131530761719,40717100,0.0,0.0,MSFT
316,319.5655851097024,322.2291369225087,318.98355595766924,320.8677673339844,23277700,0.0,0.0,MSFT
317,320.6013944671028,325.5338755296102,320.0292399102611,322.3771057128906,22514900,0.0,0.0,MSFT
318,324.1429125289751,327.6153984673946,320.76911233845874,327.3687744140625,24260300,0.0,0.0,MSFT
319,329.95344102696913,332.42955654153445,325.92854909660264,329.77587890625,22951300,0.0,0.0,MSFT
320,329.82511848977225,334.4616624272819,328.3157805876422,332.78460693359375,26003800,0.0,0.0,MSFT
321,332.9227084235041,345.1157855402514,332.6464907249022,343.3992919921875,38899100,0.0,0.0,MSFT
322,346.57586654973045,346.72383496475805,337.3324015901357,337.7072448730469,46533600,0.0,0.0,MSFT
323,334.7280106683064,337.4605942019211,331.32458686367323,333.4850158691406,26375400,0.0,0.0,MSFT
324,331.82774670017375,333.1693972869812,327.5858247663164,329.0556945800781,25117800,0.0,0.0,MSFT
325,329.6081094184592,335.52708668833833,328.838643577594,335.12261962890625,23556800,0.0,0.0,MSFT
326,329.8448500671527,333.396242355337,328.9471650313448,330.4959411621094,23084700,0.0,0.0,MSFT
327,329.2135454326496,331.5712559275852,324.05415896146803,324.1626892089844,21520600,0.0,0.0,MSFT
328,327.37863643109444,331.61071384237505,324.85320839821026,330.05206298828125,24354100,0.0,0.0,MSFT
329,330.14082540190753,333.4160000459161,329.30229760192987,331.31475830078125,20259500,0.0,0.0,MSFT
330,330.19013811405165,331.57122678735186,328.1283646472187,330.5255432128906,16997000,0.0,0.0,MSFT
331,333.18910383853483,338.1018659336961,332.64654295071426,335.9414367675781,26823800,0.0,0.0,MSFT
332,334.60964977189394,336.2965498508415,332.0250345348407,333.42584228515625,12508700,0.0,0.0,MSFT
333,330.5650032791807,337.0364158494364,330.2098791029289,333.58367919921875,18172400,0.0,0.0,MSFT
334,332.74513862980643,338.3583041195477,330.969457605854,336.6615295410156,28161200,0.0,0.0,MSFT
335,334.7379078689779,337.17455476042386,332.4492293908837,332.666259765625,21185300,0.0,0.0,MSFT
336,330.08161258316045,330.7031099646927,323.1662650474364,327.3489990234375,32791400,0.0,0.0,MSFT
337,326.58944439701025,328.36512559547043,322.58427205153635,327.98040771484375,26698200,0.0,0.0,MSFT
338,332.0546721061305,337.03646655154864,331.13723774065795,332.6465759277344,29995300,0.0,0.0,MSFT
339,334.9746317791757,339.0981784792485,334.4419154262678,338.03277587890625,20567200,0.0,0.0,MSFT
340,342.8962140090438,346.684355842652,339.66050764457793,340.57794189453125,28302200,0.0,0.0,MSFT
341,341.0120279721599,342.3043356947929,337.57904017391905,341.0613708496094,20363900,0.0,0.0,MSFT
342,341.1600154859038,361.82712581899557,337.5494653799333,354.63555908203125,64872700,0.0,0.0,MSFT
